time_ms,cpu_psi_some_10,cpu_psi_some_60,cpu_psi_some_300,cpu_psi_full_10,cpu_psi_full_60,cpu_psi_full_300,io_psi_some_10,io_psi_some_60,io_psi_some_300,io_psi_full_10,io_psi_full_60,io_psi_full_300,mem_psi_some_10,mem_psi_some_60,mem_psi_some_300,mem_psi_full_10,mem_psi_full_60,mem_psi_full_300,load_avg_1,load_avg_5,load_avg_15,procs_running,procs_blocked,procs_disk_io
327000,16.47,16.23,11.09,0,0,0,0,0.13,0.18,0,0.02,0.05,0,0,0,0,0,0,14.41,9.6,4.4,11,0,0
328000,16.39,16.23,11.12,0,0,0,0,0.13,0.17,0,0.01,0.05,0,0,0,0,0,0,14.41,9.6,4.4,3,0,0
329000,16.39,16.23,11.12,0,0,0,0,0.13,0.17,0,0.01,0.05,0,0,0,0,0,0,14.41,9.6,4.4,29,0,0
330000,16.32,16.22,11.15,0,0,0,0,0.12,0.17,0,0.01,0.05,0,0,0,0,0,0,14.41,9.6,4.4,11,0,0
331000,16.32,16.22,11.15,0,0,0,0,0.12,0.17,0,0.01,0.05,0,0,0,0,0,0,13.49,9.49,4.39,10,0,0
332000,16.26,16.21,11.19,0,0,0,0,0.12,0.17,0,0.01,0.04,0,0,0,0,0,0,13.49,9.49,4.39,33,0,0
333000,16.26,16.21,11.19,0,0,0,0,0.12,0.17,0,0.01,0.04,0,0,0,0,0,0,13.49,9.49,4.39,26,0,0
334000,16.39,16.24,11.23,0,0,0,0,0.11,0.17,0,0.01,0.04,0,0,0,0,0,0,13.49,9.49,4.39,24,0,0
335000,16.39,16.24,11.23,0,0,0,0,0.11,0.17,0,0.01,0.04,0,0,0,0,0,0,13.49,9.49,4.39,2,0,0
336000,16.5,16.26,11.27,0,0,0,0,0.11,0.17,0,0.01,0.04,0,0,0,0,0,0,13.53,9.57,4.44,10,0,0
337000,16.5,16.26,11.27,0,0,0,0,0.11,0.17,0,0.01,0.04,0,0,0,0,0,0,13.53,9.57,4.44,10,0,0
338000,16.41,16.25,11.3,0,0,0,0,0.11,0.17,0,0.01,0.04,0,0,0,0,0,0,13.53,9.57,4.44,10,0,0
339000,16.41,16.25,11.3,0,0,0,0,0.11,0.17,0,0.01,0.04,0,0,0,0,0,0,13.53,9.57,4.44,28,0,0
340000,16.33,16.24,11.33,0,0,0,0,0.1,0.17,0,0.01,0.04,0,0,0,0,0,0,13.53,9.57,4.44,3,0,0
341000,16.33,16.24,11.33,0,0,0,0,0.1,0.17,0,0.01,0.04,0,0,0,0,0,0,13.89,9.71,4.52,9,0,0
342000,16.27,16.24,11.36,0,0,0,0,0.1,0.16,0,0.01,0.04,0,0,0,0,0,0,13.89,9.71,4.52,28,0,0
343000,16.27,16.24,11.36,0,0,0,0,0.1,0.16,0,0.01,0.04,0,0,0,0,0,0,13.89,9.71,4.52,30,0,0
344000,16.22,16.23,11.39,0,0,0,0,0.1,0.16,0,0.01,0.04,0,0,0,0,0,0,13.89,9.71,4.52,9,0,0
345000,16.22,16.23,11.39,0,0,0,0,0.1,0.16,0,0.01,0.04,0,0,0,0,0,0,13.89,9.71,4.52,3,0,0
346000,16.18,16.22,11.43,0,0,0,0,0.09,0.16,0,0.01,0.04,0,0,0,0,0,0,13.34,9.66,4.53,14,0,0
347000,16.18,16.22,11.43,0,0,0,0,0.09,0.16,0,0.01,0.04,0,0,0,0,0,0,13.34,9.66,4.53,10,0,0
348000,16.51,16.28,11.47,0,0,0,0,0.09,0.16,0,0.01,0.04,0,0,0,0,0,0,13.34,9.66,4.53,31,0,0
349000,16.51,16.28,11.47,0,0,0,0,0.09,0.16,0,0.01,0.04,0,0,0,0,0,0,13.34,9.66,4.53,6,0,0
350000,16.6,16.3,11.51,0,0,0,0,0.08,0.16,0,0.01,0.04,0,0,0,0,0,0,13.34,9.66,4.53,15,0,0
351000,16.6,16.3,11.51,0,0,0,0,0.08,0.16,0,0.01,0.04,0,0,0,0,0,0,13.55,9.77,4.59,2,0,0
352000,16.49,16.29,11.54,0,0,0,0,0.08,0.16,0,0.01,0.04,0,0,0,0,0,0,13.55,9.77,4.59,9,0,0
353000,16.49,16.29,11.54,0,0,0,0,0.08,0.16,0,0.01,0.04,0,0,0,0,0,0,13.55,9.77,4.59,14,0,0
354000,16.4,16.28,11.57,0,0,0,0,0.08,0.16,0,0.01,0.04,0,0,0,0,0,0,13.55,9.77,4.59,4,0,0
355000,16.4,16.28,11.57,0,0,0,0,0.08,0.16,0,0.01,0.04,0,0,0,0,0,0,13.55,9.77,4.59,24,0,0
356000,16.51,16.31,11.61,0,0,0,0,0.08,0.15,0,0.01,0.04,0,0,0,0,0,0,13.51,9.82,4.64,2,0,0
357000,16.51,16.31,11.61,0,0,0,0,0.08,0.15,0,0.01,0.04,0,0,0,0,0,0,13.51,9.82,4.64,8,0,0
358000,16.6,16.33,11.64,0,0,0,0,0.07,0.15,0,0,0.04,0,0,0,0,0,0,13.51,9.82,4.64,2,0,0
359000,16.6,16.33,11.64,0,0,0,0,0.07,0.15,0,0,0.04,0,0,0,0,0,0,13.51,9.82,4.64,31,0,0
360000,16.49,16.32,11.67,0,0,0,0,0.07,0.15,0,0,0.04,0,0,0,0,0,0,13.55,9.89,4.69,11,0,0
361000,16.49,16.32,11.67,0,0,0,0,0.07,0.15,0,0,0.04,0,0,0,0,0,0,13.55,9.89,4.69,22,0,0
362000,16.76,16.37,11.72,0,0,0,0,0.07,0.15,0,0,0.04,0,0,0,0,0,0,13.55,9.89,4.69,9,0,0
363000,16.76,16.37,11.72,0,0,0,0,0.07,0.15,0,0,0.04,0,0,0,0,0,0,13.55,9.89,4.69,8,0,0
364000,16.26,16.29,11.73,0,0,0,0,0.06,0.15,0,0,0.04,0,0,0,0,0,0,13.55,9.89,4.69,8,0,0
365000,16.26,16.29,11.73,0,0,0,0,0.06,0.15,0,0,0.04,0,0,0,0,0,0,13.82,10.01,4.75,18,0,0
366000,16.39,16.32,11.77,0,0,0,0,0.06,0.15,0,0,0.04,0,0,0,0,0,0,13.82,10.01,4.75,16,0,0
367000,16.39,16.32,11.77,0,0,0,0,0.06,0.15,0,0,0.04,0,0,0,0,0,0,13.82,10.01,4.75,16,0,0
368000,16.32,16.31,11.8,0,0,0,0,0.06,0.15,0,0,0.04,0,0,0,0,0,0,13.82,10.01,4.75,2,0,0
369000,16.32,16.31,11.8,0,0,0,0,0.06,0.15,0,0,0.04,0,0,0,0,0,0,13.82,10.01,4.75,31,0,0
370000,16.62,16.36,11.84,0,0,0,0,0.06,0.14,0,0,0.04,0,0,0,0,0,0,12.88,9.88,4.74,8,0,0
371000,16.62,16.36,11.84,0,0,0,0,0.06,0.14,0,0,0.04,0,0,0,0,0,0,12.88,9.88,4.74,3,0,0
372000,16.69,16.38,11.88,0,0,0,0,0.05,0.14,0,0,0.04,0,0,0,0,0,0,12.88,9.88,4.74,3,0,0
373000,16.69,16.38,11.88,0,0,0,0,0.05,0.14,0,0,0.04,0,0,0,0,0,0,12.88,9.88,4.74,27,0,0
374000,16.75,16.4,11.91,0,0,0,0,0.05,0.14,0,0,0.03,0,0,0,0,0,0,12.88,9.88,4.74,2,0,0
375000,16.75,16.4,11.91,0,0,0,0,0.05,0.14,0,0,0.03,0,0,0,0,0,0,12.89,9.93,4.78,4,0,0
376000,16.61,16.39,11.94,0,0,0,0,0.05,0.14,0,0,0.03,0,0,0,0,0,0,12.89,9.93,4.78,15,0,0
377000,16.61,16.39,11.94,0,0,0,0,0.05,0.14,0,0,0.03,0,0,0,0,0,0,12.89,9.93,4.78,4,0,0
378000,16.68,16.41,11.98,0,0,0,0,0.05,0.14,0,0,0.03,0,0,0,0,0,0,12.89,9.93,4.78,30,0,0
379000,16.68,16.41,11.98,0,0,0,0,0.05,0.14,0,0,0.03,0,0,0,0,0,0,12.89,9.93,4.78,15,0,0
380000,16.56,16.4,12,0,0,0,0,0.05,0.14,0,0,0.03,0,0,0,0,0,0,13.06,10.01,4.84,2,0,0
381000,16.56,16.4,12,0,0,0,0,0.05,0.14,0,0,0.03,0,0,0,0,0,0,13.06,10.01,4.84,18,0,0
382000,16.64,16.42,12.04,0,0,0,0,0.04,0.14,0,0,0.03,0,0,0,0,0,0,13.06,10.01,4.84,16,0,0
383000,16.64,16.42,12.04,0,0,0,0,0.04,0.14,0,0,0.03,0,0,0,0,0,0,13.06,10.01,4.84,11,0,0
384000,16.7,16.43,12.07,0,0,0,0,0.04,0.13,0,0,0.03,0,0,0,0,0,0,13.06,10.01,4.84,30,0,0
385000,16.7,16.43,12.07,0,0,0,0,0.04,0.13,0,0,0.03,0,0,0,0,0,0,13.21,10.1,4.89,32,0,0
386000,16.57,16.42,12.1,0,0,0,0,0.04,0.13,0,0,0.03,0,0,0,0,0,0,13.21,10.1,4.89,15,0,0
387000,16.57,16.42,12.1,0,0,0,0,0.04,0.13,0,0,0.03,0,0,0,0,0,0,13.21,10.1,4.89,4,0,0
388000,16.47,16.41,12.13,0,0,0,0,0.04,0.13,0,0,0.03,0,0,0,0,0,0,13.21,10.1,4.89,6,0,0
389000,16.47,16.41,12.13,0,0,0,0,0.04,0.13,0,0,0.03,0,0,0,0,0,0,13.21,10.1,4.89,2,0,0
390000,16.2,16.36,12.15,0,0,0,0,0.04,0.13,0,0,0.03,0,0,0,0,0,0,13.36,10.18,4.95,28,0,0
391000,16.2,16.36,12.15,0,0,0,0,0.04,0.13,0,0,0.03,0,0,0,0,0,0,13.36,10.18,4.95,25,0,0
392000,16.16,16.35,12.17,0,0,0,0,0.04,0.13,0,0,0.03,0,0,0,0,0,0,13.36,10.18,4.95,5,0,0
393000,16.16,16.35,12.17,0,0,0,0,0.04,0.13,0,0,0.03,0,0,0,0,0,0,13.36,10.18,4.95,17,0,0
394000,16.31,16.37,12.2,0,0,0,0,0.03,0.13,0,0,0.03,0,0,0,0,0,0,13.36,10.18,4.95,12,0,0
395000,16.31,16.37,12.2,0,0,0,0,0.03,0.13,0,0,0.03,0,0,0,0,0,0,12.61,10.08,4.94,2,0,0
396000,16.26,16.36,12.23,0,0,0,0,0.03,0.13,0,0,0.03,0,0,0,0,0,0,12.61,10.08,4.94,2,0,0
397000,16.26,16.36,12.23,0,0,0,0,0.03,0.13,0,0,0.03,0,0,0,0,0,0,12.61,10.08,4.94,14,0,0
398000,16.03,16.31,12.25,0,0,0,0,0.03,0.13,0,0,0.03,0,0,0,0,0,0,12.61,10.08,4.94,15,0,0
399000,16.03,16.31,12.25,0,0,0,0,0.03,0.13,0,0,0.03,0,0,0,0,0,0,12.61,10.08,4.94,3,0,0
400000,15.84,16.27,12.27,0,0,0,0,0.03,0.13,0,0,0.03,0,0,0,0,0,0,12.56,10.11,4.98,9,0,0
401000,16.05,16.29,12.3,0,0,0,0,0.03,0.13,0,0,0.03,0,0,0,0,0,0,12.56,10.11,4.98,3,0,0
402000,16.05,16.29,12.3,0,0,0,0,0.03,0.13,0,0,0.03,0,0,0,0,0,0,12.56,10.11,4.98,29,0,0
403000,16.04,16.28,12.33,0,0,0,0,0.03,0.12,0,0,0.03,0,0,0,0,0,0,12.56,10.11,4.98,8,0,0
404000,16.04,16.28,12.33,0,0,0,0,0.03,0.12,0,0,0.03,0,0,0,0,0,0,12.56,10.11,4.98,16,0,0
405000,15.85,16.24,12.35,0,0,0,0,0.03,0.12,0,0,0.03,0,0,0,0,0,0,12.91,10.22,5.05,10,0,0
406000,15.85,16.24,12.35,0,0,0,0,0.03,0.12,0,0,0.03,0,0,0,0,0,0,12.91,10.22,5.05,33,0,0
407000,15.88,16.23,12.37,0,0,0,0,0.02,0.12,0,0,0.03,0,0,0,0,0,0,12.91,10.22,5.05,15,0,0
408000,15.88,16.23,12.37,0,0,0,0,0.02,0.12,0,0,0.03,0,0,0,0,0,0,12.91,10.22,5.05,33,0,0
409000,15.72,16.19,12.39,0,0,0,0,0.02,0.12,0,0,0.03,0,0,0,0,0,0,12.91,10.22,5.05,16,0,0
410000,15.72,16.19,12.39,0,0,0,0,0.02,0.12,0,0,0.03,0,0,0,0,0,0,12.6,10.2,5.07,14,0,0
411000,15.77,16.18,12.41,0,0,0,0,0.02,0.12,0,0,0.03,0,0,0,0,0,0,12.6,10.2,5.07,4,0,0
412000,15.77,16.18,12.41,0,0,0,0,0.02,0.12,0,0,0.03,0,0,0,0,0,0,12.6,10.2,5.07,28,0,0
413000,15.81,16.18,12.44,0,0,0,0,0.02,0.12,0,0,0.02,0,0,0,0,0,0,12.6,10.2,5.07,6,0,0
414000,15.81,16.18,12.44,0,0,0,0,0.02,0.12,0,0,0.02,0,0,0,0,0,0,12.6,10.2,5.07,17,0,0
415000,15.84,16.17,12.46,0,0,0,0,0.02,0.12,0,0,0.02,0,0,0,0,0,0,12.55,10.23,5.1,3,0,0
416000,15.84,16.17,12.46,0,0,0,0,0.02,0.12,0,0,0.02,0,0,0,0,0,0,12.55,10.23,5.1,29,0,0
417000,15.87,16.17,12.49,0,0,0,0,0.02,0.12,0,0,0.02,0,0,0,0,0,0,12.55,10.23,5.1,16,0,0
418000,15.87,16.17,12.49,0,0,0,0,0.02,0.12,0,0,0.02,0,0,0,0,0,0,12.55,10.23,5.1,4,0,0
419000,15.89,16.16,12.51,0,0,0,0,0.02,0.12,0,0,0.02,0,0,0,0,0,0,12.55,10.23,5.1,4,0,0
420000,15.89,16.16,12.51,0,0,0,0,0.02,0.12,0,0,0.02,0,0,0,0,0,0,12.59,10.28,5.15,19,0,0
421000,15.91,16.15,12.54,0,0,0,0,0.02,0.12,0,0,0.02,0,0,0,0,0,0,12.59,10.28,5.15,15,0,0
422000,15.91,16.15,12.54,0,0,0,0,0.02,0.12,0,0,0.02,0,0,0,0,0,0,12.59,10.28,5.15,15,0,0
423000,15.93,16.15,12.56,0,0,0,0,0.02,0.12,0,0,0.02,0,0,0,0,0,0,12.59,10.28,5.15,8,0,0
424000,15.93,16.15,12.56,0,0,0,0,0.02,0.12,0,0,0.02,0,0,0,0,0,0,12.59,10.28,5.15,7,0,0
425000,15.94,16.14,12.58,0,0,0,0,0.02,0.11,0,0,0.02,0,0,0,0,0,0,13.66,10.54,5.26,17,0,0
426000,15.94,16.14,12.58,0,0,0,0,0.02,0.11,0,0,0.02,0,0,0,0,0,0,13.66,10.54,5.26,14,0,0
427000,16.31,16.2,12.62,0,0,0,0,0.01,0.11,0,0,0.02,0,0,0,0,0,0,13.66,10.54,5.26,3,0,0
428000,16.31,16.2,12.62,0,0,0,0,0.01,0.11,0,0,0.02,0,0,0,0,0,0,13.66,10.54,5.26,30,0,0
429000,16.07,16.16,12.64,0,0,0,0,0.01,0.11,0,0,0.02,0,0,0,0,0,0,13.66,10.54,5.26,2,0,0
430000,16.07,16.16,12.64,0,0,0,0,0.01,0.11,0,0,0.02,0,0,0,0,0,0,14.57,10.78,5.37,14,0,0
431000,16.42,16.22,12.67,0,0,0,0,0.01,0.11,0,0,0.02,0,0,0,0,0,0,14.57,10.78,5.37,29,0,0
432000,16.42,16.22,12.67,0,0,0,0,0.01,0.11,0,0,0.02,0,0,0,0,0,0,14.57,10.78,5.37,2,0,0
433000,16.34,16.22,12.7,0,0,0,0,0.01,0.11,0,0,0.02,0,0,0,0,0,0,14.57,10.78,5.37,16,0,0
434000,16.34,16.22,12.7,0,0,0,0,0.01,0.11,0,0,0.02,0,0,0,0,0,0,14.57,10.78,5.37,2,0,0
435000,16.64,16.27,12.73,0,0,0,0,0.01,0.11,0,0,0.02,0,0,0,0,0,0,14.52,10.83,5.41,9,0,0
436000,16.64,16.27,12.73,0,0,0,0,0.01,0.11,0,0,0.02,0,0,0,0,0,0,14.52,10.83,5.41,13,0,0
437000,16.71,16.3,12.76,0,0,0,0,0.01,0.11,0,0,0.02,0,0,0,0,0,0,14.52,10.83,5.41,16,0,0
438000,16.71,16.3,12.76,0,0,0,0,0.01,0.11,0,0,0.02,0,0,0,0,0,0,14.52,10.83,5.41,3,0,0
439000,16.58,16.29,12.79,0,0,0,0,0.01,0.11,0,0,0.02,0,0,0,0,0,0,14.52,10.83,5.41,2,0,0
440000,16.58,16.29,12.79,0,0,0,0,0.01,0.11,0,0,0.02,0,0,0,0,0,0,14.56,10.9,5.46,29,0,0
441000,16.65,16.31,12.81,0,0,0,0,0.01,0.11,0,0,0.02,0,0,0,0,0,0,14.56,10.9,5.46,3,0,0
442000,16.65,16.31,12.81,0,0,0,0,0.01,0.11,0,0,0.02,0,0,0,0,0,0,14.56,10.9,5.46,5,0,0
443000,16.72,16.33,12.84,0,0,0,0,0.01,0.11,0,0,0.02,0,0,0,0,0,0,14.56,10.9,5.46,28,0,0
444000,16.72,16.33,12.84,0,0,0,0,0.01,0.11,0,0,0.02,0,0,0,0,0,0,14.56,10.9,5.46,2,0,0
445000,16.4,16.29,12.86,0,0,0,0,0.01,0.1,0,0,0.02,0,0,0,0,0,0,13.48,10.74,5.44,11,0,0
446000,16.4,16.29,12.86,0,0,0,0,0.01,0.1,0,0,0.02,0,0,0,0,0,0,13.48,10.74,5.44,19,0,0
447000,16.33,16.28,12.88,0,0,0,0,0.01,0.1,0,0,0.02,0,0,0,0,0,0,13.48,10.74,5.44,9,0,0
448000,16.33,16.28,12.88,0,0,0,0,0.01,0.1,0,0,0.02,0,0,0,0,0,0,13.48,10.74,5.44,10,0,0
449000,16.45,16.3,12.91,0,0,0,0,0.01,0.1,0,0,0.02,0,0,0,0,0,0,13.48,10.74,5.44,3,0,0
450000,16.45,16.3,12.91,0,0,0,0,0.01,0.1,0,0,0.02,0,0,0,0,0,0,14.4,10.98,5.54,9,0,0
451000,16.55,16.33,12.94,0,0,0,0,0.01,0.1,0,0,0.02,0,0,0,0,0,0,14.4,10.98,5.54,14,0,0
452000,16.55,16.33,12.94,0,0,0,0,0.01,0.1,0,0,0.02,0,0,0,0,0,0,14.4,10.98,5.54,15,0,0
453000,16.45,16.32,12.96,0,0,0,0,0.01,0.1,0,0,0.02,0,0,0,0,0,0,14.4,10.98,5.54,12,0,0
454000,16.45,16.32,12.96,0,0,0,0,0.01,0.1,0,0,0.02,0,0,0,0,0,0,14.4,10.98,5.54,27,0,0
455000,16.55,16.34,12.99,0,0,0,0,0.01,0.1,0,0,0.01,0,0,0,0,0,0,14.29,11.01,5.59,7,0,0
456000,16.55,16.34,12.99,0,0,0,0,0.01,0.1,0,0,0.01,0,0,0,0,0,0,14.29,11.01,5.59,9,0,0
457000,16.45,16.33,13.01,0,0,0,0,0,0.1,0,0,0.01,0,0,0,0,0,0,14.29,11.01,5.59,18,0,0
458000,16.45,16.33,13.01,0,0,0,0,0,0.1,0,0,0.01,0,0,0,0,0,0,14.29,11.01,5.59,2,0,0
459000,16.55,16.35,13.03,0,0,0,0,0,0.1,0,0,0.01,0,0,0,0,0,0,14.29,11.01,5.59,14,0,0
460000,16.55,16.35,13.03,0,0,0,0,0,0.1,0,0,0.01,0,0,0,0,0,0,14.1,11.03,5.62,15,0,0
461000,16.45,16.34,13.05,0,0,0,0,0,0.1,0,0,0.01,0,0,0,0,0,0,14.1,11.03,5.62,17,0,0
462000,16.45,16.34,13.05,0,0,0,0,0,0.1,0,0,0.01,0,0,0,0,0,0,14.1,11.03,5.62,2,0,0
463000,16.36,16.33,13.08,0,0,0,0,0,0.1,0,0,0.01,0,0,0,0,0,0,14.1,11.03,5.62,2,0,0
464000,16.36,16.33,13.08,0,0,0,0,0,0.1,0,0,0.01,0,0,0,0,0,0,14.1,11.03,5.62,9,0,0
465000,16.12,16.28,13.09,0,0,0,0,0,0.09,0,0,0.01,0,0,0,0,0,0,15.46,11.36,5.76,11,0,0
466000,16.12,16.28,13.09,0,0,0,0,0,0.09,0,0,0.01,0,0,0,0,0,0,15.46,11.36,5.76,14,0,0
467000,16.09,16.27,13.11,0,0,0,0,0,0.09,0,0,0.01,0,0,0,0,0,0,15.46,11.36,5.76,2,0,0
468000,16.09,16.27,13.11,0,0,0,0,0,0.09,0,0,0.01,0,0,0,0,0,0,15.46,11.36,5.76,6,0,0
469000,16.08,16.26,13.13,0,0,0,0,0,0.09,0,0,0.01,0,0,0,0,0,0,15.46,11.36,5.76,15,0,0
470000,16.08,16.26,13.13,0,0,0,0,0,0.09,0,0,0.01,0,0,0,0,0,0,14.86,11.3,5.77,11,0,0
471000,16.24,16.29,13.16,0,0,0,0,0,0.09,0,0,0.01,0,0,0,0,0,0,14.86,11.3,5.77,2,0,0
472000,16.24,16.29,13.16,0,0,0,0,0,0.09,0,0,0.01,0,0,0,0,0,0,14.86,11.3,5.77,27,0,0
473000,16.2,16.28,13.17,0,0,0,0,0,0.09,0,0,0.01,0,0,0,0,0,0,14.86,11.3,5.77,16,0,0
474000,16.2,16.28,13.17,0,0,0,0,0,0.09,0,0,0.01,0,0,0,0,0,0,14.86,11.3,5.77,15,0,0
475000,16.16,16.27,13.19,0,0,0,0,0,0.09,0,0,0.01,0,0,0,0,0,0,14.79,11.35,5.81,29,0,0
476000,16.16,16.27,13.19,0,0,0,0,0,0.09,0,0,0.01,0,0,0,0,0,0,14.79,11.35,5.81,32,0,0
477000,16.67,16.36,13.23,0,0,0,0,0,0.09,0,0,0.01,0,0,0,0,0,0,14.79,11.35,5.81,2,0,0
478000,16.67,16.36,13.23,0,0,0,0,0,0.09,0,0,0.01,0,0,0,0,0,0,14.79,11.35,5.81,20,0,0
479000,16.91,16.41,13.27,0,0,0,0,0,0.09,0,0,0.01,0,0,0,0,0,0,14.79,11.35,5.81,29,0,0
480000,16.91,16.41,13.27,0,0,0,0,0,0.09,0,0,0.01,0,0,0,0,0,0,14.41,11.32,5.84,39,0,0
481000,17.47,16.53,13.31,0,0,0,0,0,0.09,0,0,0.01,0,0,0,0,0,0,14.41,11.32,5.84,18,0,0
482000,17.47,16.53,13.31,0,0,0,0,0,0.09,0,0,0.01,0,0,0,0,0,0,14.41,11.32,5.84,5,0,0
483000,18.11,16.68,13.37,0,0,0,0,0,0.09,0,0,0.01,0,0,0,0,0,0,14.41,11.32,5.84,24,0,0
484000,18.11,16.68,13.37,0,0,0,0,0,0.09,0,0,0.01,0,0,0,0,0,0,14.41,11.32,5.84,31,0,0
485000,18.27,16.75,13.4,0,0,0,0,0,0.08,0,0,0.01,0,0,0,0,0,0,14.53,11.4,5.89,31,0,0
486000,18.27,16.75,13.4,0,0,0,0,0,0.08,0,0,0.01,0,0,0,0,0,0,14.53,11.4,5.89,3,2,0
487000,18.04,16.76,13.43,0,0,0,0,0,0.08,0,0,0.01,0,0,0,0,0,0,14.53,11.4,5.89,6,0,0
488000,18.04,16.76,13.43,0,0,0,0,0,0.08,0,0,0.01,0,0,0,0,0,0,14.53,11.4,5.89,31,0,0
489000,18.21,16.83,13.47,0,0,0,0,0,0.08,0,0,0.01,0,0,0,0,0,0,14.53,11.4,5.89,23,0,0
490000,18.21,16.83,13.47,0,0,0,0,0,0.08,0,0,0.01,0,0,0,0,0,0,15.05,11.56,5.97,12,0,0
491000,18.9,17,13.53,0,0,0,0,0,0.08,0,0,0.01,0,0,0,0,0,0,15.05,11.56,5.97,9,0,0
492000,18.9,17,13.53,0,0,0,0,0,0.08,0,0,0.01,0,0,0,0,0,0,15.05,11.56,5.97,18,0,0
493000,19.28,17.13,13.58,0,0,0,0,0,0.08,0,0,0.01,0,0,0,0,0,0,15.05,11.56,5.97,15,0,0
494000,19.28,17.13,13.58,0,0,0,0,0,0.08,0,0,0.01,0,0,0,0,0,0,15.05,11.56,5.97,17,0,0
495000,20.5,17.42,13.66,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,15.21,11.65,6.03,36,0,0
496000,20.5,17.42,13.66,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,15.21,11.65,6.03,19,0,0
497000,21.13,17.64,13.73,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,15.21,11.65,6.03,32,0,0
498000,21.13,17.64,13.73,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,15.21,11.65,6.03,16,0,0
499000,21.11,17.75,13.78,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,15.21,11.65,6.03,25,0,0
500000,21.11,17.75,13.78,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,16.31,11.94,6.16,30,0,0
501000,20.72,17.79,13.82,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,16.31,11.94,6.16,18,0,0
502000,20.72,17.79,13.82,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,16.31,11.94,6.16,27,0,0
503000,21.32,17.99,13.89,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,16.31,11.94,6.16,21,0,0
504000,21.32,17.99,13.89,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,16.31,11.94,6.16,18,0,0
505000,21.44,18.12,13.94,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,15.81,11.91,6.18,13,0,0
506000,21.44,18.12,13.94,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,15.81,11.91,6.18,19,0,0
507000,21.36,18.22,13.99,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,15.81,11.91,6.18,17,0,0
508000,21.36,18.22,13.99,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,15.81,11.91,6.18,16,0,0
509000,20.93,18.24,14.03,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,15.81,11.91,6.18,2,0,0
510000,20.93,18.24,14.03,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,16.7,12.16,6.29,16,0,0
511000,20.04,18.17,14.04,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,16.7,12.16,6.29,11,0,0
512000,20.04,18.17,14.04,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,16.7,12.16,6.29,2,0,0
513000,19.3,18.1,14.05,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,16.7,12.16,6.29,2,0,0
514000,19.3,18.1,14.05,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,16.7,12.16,6.29,14,0,0
515000,18.89,18.06,14.08,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,16.89,12.27,6.36,31,0,0
516000,18.89,18.06,14.08,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,16.89,12.27,6.36,19,0,0
517000,18.54,18.03,14.1,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,16.89,12.27,6.36,30,0,0
518000,18.54,18.03,14.1,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,16.89,12.27,6.36,2,0,0
519000,18.26,17.99,14.12,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,16.89,12.27,6.36,8,0,0
520000,18.26,17.99,14.12,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,16.9,12.35,6.41,11,0,0
521000,17.85,17.93,14.13,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,16.9,12.35,6.41,16,0,0
522000,17.85,17.93,14.13,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,16.9,12.35,6.41,3,0,0
523000,17.88,17.93,14.16,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,16.9,12.35,6.41,26,0,0
524000,17.88,17.93,14.16,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,16.9,12.35,6.41,11,0,0
525000,17.72,17.9,14.17,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,16.58,12.36,6.45,4,0,0
526000,17.72,17.9,14.17,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,16.58,12.36,6.45,31,0,0
527000,17.41,17.84,14.19,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,16.58,12.36,6.45,11,0,0
